window_id,pde_type,window_x_start,window_t_start,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,PySINDy_f1,PySINDy_e2,PySINDy_residual,PySINDy_runtime,RobustIDENT_f1,RobustIDENT_e2,RobustIDENT_residual,RobustIDENT_runtime,WSINDy_f1,WSINDy_e2,WSINDy_residual,WSINDy_runtime,best_method,oracle_e2,WeakIDENT_f1,WeakIDENT_e2,WeakIDENT_residual,WeakIDENT_runtime
kdv_00010,kdv,0,90,0.0683785767373961,1.2093259541222492,20.163767274809967,2.7475421307467944,2125.068383795073,8.244228083854068,0.0861871662745392,0.0542014467843761,0.0559064185293497,0.0039451686892746,243.3576343427544,0.0231216241301376,0.0,1.0,1.0,0.0002305507659912,1.0,15.28585523053764,1.9826211035087264,0.0025527477264404,0.0,1.0,1.0,0.0004093647003173,PySINDy,1.0,0.6666666666666666,1.0041622934223426,0.4977289735901634,0.3630688190460205
kdv_00011,kdv,0,99,0.0682136183327929,1.2049101551399728,20.07812327561794,2.738800627718967,2098.1909190205524,8.722134051126318,0.087367423837731,0.0563074213043514,0.05682471991692,0.0039302613481198,245.27835786054564,0.0228230833835664,0.0,1.0,1.0,0.0003917217254638,1.0,14.199120940957137,2.0297075372147493,0.0028331279754638,0.0,1.0,1.0,0.0007169246673583,PySINDy,1.0,1.0,8.977421592920535,0.5033933724074469,0.341418981552124
kdv_00012,kdv,0,108,0.0654819339463509,1.158599335717106,19.348153388415295,2.640984886876152,2061.356314587974,8.244228083854068,0.0874748995231598,0.053327894662036,0.054568083707401,0.003784459684593,245.72181625646624,0.022395601120952,0.0,1.0,1.0,0.0002787113189697,1.0,14.364956443557508,1.906967118106811,0.0026202201843261,0.0,1.0,1.0,0.0003857612609863,PySINDy,1.0,0.6666666666666666,1.004179455152541,0.5414945163715076,0.490386962890625
kdv_00013,kdv,0,117,0.0649857001639712,1.1493555841614822,19.16975727039272,2.625442777881337,2036.9286005445304,8.244228083854068,0.087241217932572,0.054893083198736,0.0555491194796943,0.0037509369328519,243.9874412228741,0.022395601120952,0.0,1.0,1.0,0.0002751350402832,1.0,14.802810868701837,1.95234937658121,0.0026628971099853,0.0,1.0,1.0,0.0003683567047119,PySINDy,1.0,0.6666666666666666,1.004553333414266,0.4976228046321775,0.5769803524017334
kdv_00014,kdv,0,126,0.0642335455284508,1.134342841217396,18.89151140318224,2.550255321644289,1972.7034360294945,8.244228083854068,0.0867797774921997,0.0527827199859996,0.0546126027191783,0.0037057153483441,242.36291110865935,0.022395601120952,0.0,1.0,1.0,0.0002326965332031,1.0,13.662122216061247,1.8984403745829177,0.0025794506072998,0.0,1.0,1.0,0.0003657341003417,PySINDy,1.0,1.0,9.533435737300096,0.5437102274325473,0.5520446300506592
kdv_00015,kdv,0,135,0.0613240082806142,1.084261972213825,18.08994639737451,2.424676219175797,1886.417400163802,8.845099456675598,0.0858894503653311,0.0546806833682978,0.0561848211836722,0.0035516926959273,240.97167039832271,0.0222445184709249,0.0,1.0,1.0,0.0002291202545166,1.0,13.469877082904144,1.7825814089944565,0.0026049613952636,0.0,1.0,1.0,0.0003604888916015,PySINDy,1.0,0.6666666666666666,1.0039314810044502,0.5424674147462065,0.5968680381774902
kdv_00016,kdv,0,144,0.0592901621323692,1.0489808329457195,17.542790395899544,2.365630344382517,1853.4666223730023,7.618264869338417,0.0837475853838838,0.0518024827030669,0.0533071229620218,0.0034453719071066,242.77573525629776,0.0205706165766764,0.0,1.0,1.0,0.0002481937408447,1.0,14.286549950761914,1.7681138246198511,0.0026893615722656,0.0,1.0,1.0,0.0003631114959716,PySINDy,1.0,0.6666666666666666,1.0040633146165168,0.6009466603332964,0.5903615951538086
kdv_00017,kdv,0,153,0.0610585038495249,1.0800176742144585,18.04055274267533,2.4472565279996896,1903.3890807516211,7.94492213999547,0.0842817536117859,0.0599186336392009,0.0583404404535513,0.003536236295555,245.24968764290944,0.0205706165766764,0.0,1.0,1.0,0.0002188682556152,1.0,14.66558715693282,1.834975288304986,0.0026237964630126,0.0,1.0,1.0,0.0003604888916015,PySINDy,1.0,0.6666666666666666,1.0040669730218752,0.6005042029622581,0.6657419204711914
kdv_00018,kdv,0,162,0.0581529344774419,1.0283289547759251,17.144517410613286,2.2945423668449196,1771.634990621514,7.618264869338417,0.080910200718996,0.0546067504964239,0.0547580658723862,0.0033740018985411,243.97962190349645,0.0200071764499671,0.0,1.0,1.0,0.0002186298370361,1.0,13.859505718667476,1.8359354823443357,0.0025858879089355,0.0,1.0,1.0,0.0003590583801269,PySINDy,1.0,0.6666666666666666,1.0031965163385703,0.6352290150801398,0.7506062984466553
kdv_00019,kdv,0,171,0.0573226650548732,1.0132746774521086,16.922484673855813,2.249814449313631,1760.2741783803872,8.5799757384666,0.078581329375926,0.0551076537417243,0.053348743058111,0.0033302505171719,242.05084847574577,0.0199553519883556,0.0,1.0,1.0,0.0002169609069824,1.0,13.03220920435538,1.7196214164590418,0.0026180744171142,0.0,1.0,1.0,0.0004036426544189,PySINDy,1.0,1.0,13.01044830004477,0.5208380141415541,0.7241008281707764
kdv_00020,kdv,0,180,0.0573573694261633,1.012938323613989,16.921538574431548,2.242344925399265,1750.3672018091468,6.740364825109282,0.0786362651831223,0.0539690579400699,0.0528727308361373,0.0033328133803475,241.79496863355996,0.0199553519883556,0.0,1.0,1.0,0.0002186298370361,1.0,13.72300170859422,1.7233495181785086,0.0025510787963867,0.0,1.0,1.0,0.0004129409790039,PySINDy,1.0,1.0,14.082131156746808,0.5244626216242747,0.9573962688446044
kdv_00021,kdv,0,189,0.0590456377960227,1.0433347268826871,17.416996548547875,2.327723255500481,1821.5817746014743,8.241595423569379,0.0803967957624857,0.0555088892474179,0.0557368968134064,0.0034203695172199,244.2462400446304,0.0199553519883556,0.0,1.0,1.0,0.0002713203430175,1.0,13.419195111321136,1.7660638631216945,0.0026257038116455,0.0,1.0,1.0,0.000373363494873,PySINDy,1.0,0.6666666666666666,1.0039532559448188,0.6398268516453857,0.9619719982147216
kdv_00022,kdv,0,198,0.0609867589139524,1.078065643579699,17.994621315033736,2.4095492405234413,1835.529046852063,10.596977912905103,0.0785513457302619,0.0606021293723334,0.0582383914761127,0.0035276097471341,241.6756765826944,0.0245726058967246,0.0,1.0,1.0,0.0002374649047851,1.0,17.37534784450804,1.869494379570055,0.0025768280029296,0.0,1.0,1.0,0.0003674030303955,PySINDy,1.0,1.0,14.86317195326672,0.5359266198186281,0.9449243545532228
kdv_00023,kdv,0,207,0.0619928996377627,1.0947348840567237,18.28633925673573,2.448442946687859,1904.336034822194,8.970481594146804,0.0797350995497338,0.0547782591945621,0.0549836679980382,0.0035851593922084,240.9004183060422,0.0245726058967246,0.0,1.0,1.0,0.0002357959747314,1.0,14.199427157246038,1.8628418333141792,0.0025503635406494,0.0,1.0,1.0,0.000394582748413,PySINDy,1.0,1.0,12.83592158276824,0.4989449460270968,0.9531903266906738
kdv_00024,kdv,0,216,0.0613323957392894,1.0838630816751738,18.08789647924391,2.4062048506754787,1860.854091700766,8.970481594146804,0.0789779250069446,0.0599824032611895,0.0563413998281772,0.0035478264868634,240.2494899177786,0.0245726058967246,0.0,1.0,1.0,0.0003283023834228,1.0,13.992211167958722,1.8628285198892045,0.002622365951538,0.0,1.0,1.0,0.0003511905670166,PySINDy,1.0,0.6666666666666666,1.0038171653750971,0.6097505110749494,0.3755402565002441
kdv_00025,kdv,0,225,0.0654040341168427,1.1557177984093474,19.31172763352695,2.6029795373045768,2007.2150762586632,8.970481594146804,0.0804691564310024,0.0593058439640433,0.0561011094050192,0.0037690889009978,241.8580667124779,0.0255068423797146,0.0,1.0,1.0,0.0002198219299316,1.0,15.323036032996963,1.993264529836717,0.0026614665985107,0.0,1.0,1.0,0.0004076957702636,PySINDy,1.0,1.0,13.357907611853078,0.5016353097105071,0.3882546424865722
kdv_00026,kdv,0,234,0.0684803345422036,1.209701267243017,20.180291433690584,2.736944488907421,2078.1949699941947,11.25918192667086,0.0812673292504191,0.0591135295107484,0.0580339823616995,0.0039326642380286,242.75193797581565,0.0255068423797146,0.0,1.0,1.0,0.0002393722534179,1.0,18.31087322884574,2.125699256456435,0.0025815963745117,0.0,1.0,1.0,0.0003952980041503,PySINDy,1.0,0.6666666666666666,1.0036244083218295,0.5706744499560481,0.3613724708557129
kdv_00027,kdv,0,243,0.0680081752471494,1.201459403074815,20.02012038760433,2.7195774275008793,2110.7243582427545,8.970481594146804,0.0812257522606479,0.0539632469259882,0.0547125941037427,0.0039028222693843,242.03885128285503,0.0255068423797146,0.0,1.0,1.0,0.0002615451812744,1.0,14.924080968654373,2.1335147204733342,0.0026214122772216,0.0,1.0,1.0,0.0003724098205566,PySINDy,1.0,0.6666666666666666,1.0040458058915045,0.5454755389156122,0.3527839183807373
kdv_00028,kdv,0,252,0.0677331872076802,1.1959858181180063,19.9192172631744,2.685847558422551,2065.8179630144728,8.970481594146804,0.0807933880159345,0.0552943209444532,0.0549926953378971,0.0038874802407535,242.43966088751273,0.0255068423797146,0.0,1.0,1.0,0.0002367496490478,1.0,14.409792320038807,2.132466158316447,0.0025444030761718,0.0,1.0,1.0,0.0003690719604492,PySINDy,1.0,1.0,14.41109179674406,0.4933307069458279,0.4697186946868896
kdv_00029,kdv,0,261,0.0731708640866976,1.2948049552384064,21.614518352426504,2.9504016042125154,2238.5912773621553,9.730092891177264,0.0822452728687882,0.0595935137639885,0.0576861045872322,0.004196812599144,243.13864287194903,0.0265278723246298,0.0,1.0,1.0,0.0002360343933105,1.0,14.89211886916383,2.2168705231487023,0.0025246143341064,0.0,1.0,1.0,0.0003688335418701,PySINDy,1.0,0.6666666666666666,1.0040768405040268,0.6022364418858623,0.4228487014770508
kdv_00030,kdv,0,270,0.072205787506041,1.277128301360721,21.305056722467707,2.910739631812792,2244.6180430392355,9.730092891177264,0.0810869642339114,0.0539832590689852,0.0553752637020166,0.0041422909396696,244.02800805326555,0.0265278723246298,0.0,1.0,1.0,0.0002360343933105,1.0,15.014171650311562,2.2014655770578444,0.0025854110717773,0.0,1.0,1.0,0.000368595123291,PySINDy,1.0,1.0,14.597744471302278,0.450667081899234,0.4436907768249511
kdv_00031,kdv,0,279,0.0726279813948451,1.2847474350647274,21.435727556821004,2.947610155506994,2282.376420592894,9.730092891177264,0.0826268364862747,0.0576361755951898,0.0592071509114873,0.004162737250699,245.1769448050717,0.0265278723246298,0.0,1.0,1.0,0.0002241134643554,1.0,15.414681502242946,2.258626283045922,0.0026154518127441,0.0,1.0,1.0,0.0003983974456787,PySINDy,1.0,1.0,14.15413580182004,0.4483529662172952,0.4660768508911133
kdv_00032,kdv,0,288,0.0741431102829585,1.312098707771113,21.907754126380382,2.9775580513458713,2277.183464149774,9.730092891177264,0.0830145404980893,0.0588982343742143,0.059381614853958,0.0042519200694908,247.2189100992041,0.0265278723246298,0.0,1.0,1.0,0.0002367496490478,1.0,16.094155557455064,2.3244724505113386,0.0026957988739013,0.0,1.0,1.0,0.0003552436828613,PySINDy,1.0,0.6666666666666666,1.0040879795416444,0.5587648802131564,0.4478929042816162
kdv_00033,kdv,0,297,0.0761301391489911,1.3463793291863593,22.512041589745092,3.093462787644171,2338.0933341727396,10.577680116348349,0.0857575558698238,0.0694363350985547,0.0654746657681281,0.004367136400192,246.58244725594636,0.0265278723246298,0.0,1.0,1.0,0.000220775604248,1.0,13.208215686019,2.3691281542231377,0.0025408267974853,0.0,1.0,1.0,0.0004498958587646,PySINDy,1.0,0.6666666666666666,1.0040805306466822,0.5498084888667631,0.4094066619873047
kdv_00034,kdv,0,306,0.072792168683838,1.2891756495611884,21.51829237636922,2.949087922661883,2290.2775661183673,9.730092891177264,0.0834909164818045,0.0570631601689145,0.058417524085382,0.0041795814493883,243.4922709953347,0.0265278723246298,0.0,1.0,1.0,0.000248908996582,1.0,15.07769405639839,2.2917249719873083,0.0027194023132324,0.0,1.0,1.0,0.000370979309082,PySINDy,1.0,0.6666666666666666,1.004097235223908,0.5702134641891282,0.4677977561950683
kdv_00035,kdv,0,315,0.0768556361842668,1.3597761977332632,22.70061409976247,3.1312654820005035,2384.426433246426,9.730092891177264,0.0854194234475251,0.0657124539579498,0.0645594198141323,0.0043997994510393,246.2437607698739,0.0265278723246298,0.0,1.0,1.0,0.0002715587615966,1.0,17.399451642018086,2.4091634580957004,0.002582311630249,0.0,1.0,1.0,0.0003607273101806,PySINDy,1.0,0.6666666666666666,1.0040657100149015,0.5735906026465003,0.4910604953765869
kdv_00036,kdv,0,324,0.0761454498075172,1.346684227297848,22.464011544480584,3.058960812821025,2332.5716208335793,9.730092891177264,0.0845625795626454,0.057257161537008,0.0613508057769433,0.0043637940731479,246.14961815737092,0.0265278723246298,0.0,1.0,1.0,0.0002274513244628,1.0,15.39098552968794,2.3692610267186134,0.0026319026947021,0.0,1.0,1.0,0.0003914833068847,PySINDy,1.0,0.6666666666666666,1.0039531966542596,0.5559898385981072,0.4046463966369629
kdv_00037,kdv,0,333,0.0745509730736613,1.3197335333805698,22.017984771662345,3.0376037643651106,2333.0753948809956,9.730092891177264,0.0810605947879502,0.0623197140407748,0.062505980242725,0.0042765238395368,244.83818657471883,0.0265278723246298,0.0,1.0,1.0,0.0002434253692626,1.0,14.433118426249065,2.3795781377805327,0.0025622844696044,0.0,1.0,1.0,0.0003564357757568,PySINDy,1.0,1.0,14.648419587096956,0.4295723865594941,0.4353537559509277
kdv_00038,kdv,0,342,0.0740449013626506,1.3104458361464224,21.877950314658648,2.991444187218715,2314.2161442033375,9.730092891177264,0.0805983176489591,0.0560334509346343,0.0576043142847556,0.0042526399947514,245.2138634472089,0.0265278723246298,0.0,1.0,1.0,0.0002179145812988,1.0,15.097632455156754,2.281610429264543,0.0025715827941894,0.0,1.0,1.0,0.0003588199615478,PySINDy,1.0,0.6666666666666666,1.004196053786674,0.5459860937564598,0.4801461696624756
kdv_00039,kdv,0,351,0.0794900946847657,1.407389288493919,23.502258669831605,3.2423673183969184,2457.67799977088,9.935413641105695,0.0821837205347632,0.0617079486303267,0.0627269696496417,0.0045511997909581,247.204747870415,0.0297458610477133,0.0,1.0,1.0,0.0002460479736328,1.0,16.074005496744626,2.4751039659534677,0.0026960372924804,0.0,1.0,1.0,0.0004119873046875,PySINDy,1.0,1.0,16.23409848745392,0.465234626990094,0.5390369892120361
kdv_00040,kdv,0,360,0.0752806756861322,1.3306407833188865,22.18634481822117,3.034979201614907,2333.4365269938803,9.42062476945802,0.082662726498718,0.0566681488215658,0.0588136781112012,0.0043157357949175,246.64611149217555,0.0297458610477133,0.0,1.0,1.0,0.0002593994140625,1.0,15.041069460098276,2.3717683584026004,0.0026333332061767,0.0,1.0,1.0,0.0004057884216308,PySINDy,1.0,0.6666666666666666,1.004134555033649,0.5375547553765792,0.4748070240020752
kdv_00041,kdv,0,369,0.0739296637594089,1.306614304496558,21.79641237668728,3.0112756368852622,2324.3463979165313,9.42062476945802,0.0814201317133946,0.0618273940018604,0.0613937122302651,0.0042425612954139,243.63011660536668,0.0297458610477133,0.0,1.0,1.0,0.0002188682556152,1.0,15.439113465530234,2.450880102542627,0.0025582313537597,0.0,1.0,1.0,0.0003771781921386,PySINDy,1.0,1.0,16.594050225906614,0.4292028622907411,0.4402191638946533
kdv_00042,kdv,0,378,0.0765707421789876,1.351829857202402,22.571547165511,3.0968447895541513,2359.476982535209,9.42062476945802,0.0817158229790368,0.0623003483574246,0.0625224224731074,0.00439179339212,245.5215744870606,0.0297458610477133,0.0,1.0,1.0,0.0002179145812988,1.0,15.982658947282353,2.471071771980476,0.0025489330291748,0.0,1.0,1.0,0.0003936290740966,PySINDy,1.0,1.0,16.071299870895086,0.4585934725843461,0.4137437343597412
kdv_00043,kdv,0,387,0.0790246734216099,1.395208217024438,23.323287260817597,3.2377688369292548,2459.650479589462,9.531100209287615,0.0818971974368076,0.0654168552090367,0.0645108577423809,0.004533423550212,245.62630268488545,0.0297458610477133,0.0,1.0,1.0,0.0002188682556152,1.0,15.4465965125313,2.536069376133144,0.0025413036346435,0.0,1.0,1.0,0.0003635883331298,PySINDy,1.0,0.6666666666666666,1.0037614687069594,0.6195847297486071,0.3713512420654297
kdv_00044,kdv,0,396,0.0742520204760722,1.3103440511698985,21.88765804539973,3.0155740935004407,2345.881489750586,9.42062476945802,0.0818227937938017,0.0584356857801934,0.0602597489701674,0.0042692769453063,242.59390815156743,0.0297458610477133,0.0,1.0,1.0,0.000218391418457,1.0,15.045517714118494,2.3766313978670484,0.0025637149810791,0.0,1.0,1.0,0.0003645420074462,PySINDy,1.0,0.6666666666666666,1.0040229215054528,0.5777118315682199,0.4592607021331787
kdv_00045,kdv,0,405,0.0759733560461535,1.3390966780742644,22.371945138250645,3.092598258716297,2364.0029568683494,9.42062476945802,0.0847452588590847,0.0672109300558127,0.0660744084378211,0.0043630646028918,243.8626472979263,0.0297458610477133,0.0,1.0,1.0,0.0002179145812988,1.0,19.618493339471097,2.52919439984149,0.0026278495788574,0.0,1.0,1.0,0.0003762245178222,PySINDy,1.0,1.0,16.814475914157594,0.4453597439116541,0.5487842559814453
kdv_00046,kdv,0,414,0.0779983909897113,1.3764722679623762,22.972547143070532,3.1476438154329553,2390.3136204633574,9.7133643955749,0.0845225835004972,0.0642031236796559,0.0663806399432056,0.0044767068875267,245.48717172408809,0.0297458610477133,0.0,1.0,1.0,0.0002214908599853,1.0,14.808438322867982,2.486305130765186,0.0024726390838623,0.0,1.0,1.0,0.0003740787506103,PySINDy,1.0,1.0,16.282496485743206,0.4746696071786753,0.5369987487792969
kdv_00047,kdv,0,423,0.0768322216875186,1.3550845125228,22.62390204291268,3.147551345610692,2422.177898441003,10.43037021681812,0.0843033541019465,0.0646600101230669,0.0658858403013965,0.0044089381981557,245.88509154026195,0.0297458610477133,0.0,1.0,1.0,0.0002384185791015,1.0,15.46984393722319,2.512361663994717,0.0026640892028808,0.0,1.0,1.0,0.0003554821014404,PySINDy,1.0,0.6666666666666666,1.0039888409174336,0.5927441740939001,0.4510030746459961
kdv_00048,kdv,0,432,0.0756353234059626,1.3333311605590374,22.253475036474075,3.075105938652193,2390.4051412762797,9.421893172047364,0.0849876373850034,0.0592998479128004,0.0623254666217507,0.0043411403783837,243.97460501924823,0.0297458610477133,0.0,1.0,1.0,0.0002386569976806,1.0,15.166860627771914,2.436421312443641,0.0025594234466552,0.0,1.0,1.0,0.0003249645233154,PySINDy,1.0,1.0,17.447987171028057,0.4756509511019769,0.415539026260376
kdv_00049,kdv,0,441,0.0790584660558023,1.3946478361382944,23.195604302079357,3.190805587727107,2413.5527913355018,11.884560839052083,0.0861823080329756,0.0652647843818172,0.0670147168569096,0.0045194514246431,246.0171674321944,0.0297458610477133,0.0,1.0,1.0,0.0003399848937988,1.0,17.871776527032278,2.63543339710302,0.0041592121124267,0.0,1.0,1.0,0.0004830360412597,PySINDy,1.0,1.0,19.2178901966991,0.4755298546289575,0.8005800247192383
kdv_00050,kdv,0,450,0.0771761082077287,1.360535156479724,22.65514138416289,3.123633111746498,2389.565790051922,9.421893172047364,0.0848332816252934,0.0644283373397184,0.0637364484318567,0.0044206923819518,245.8064085583221,0.0275695509702814,0.0,1.0,1.0,0.0002472400665283,1.0,14.278053659683282,2.5815253511076897,0.0029811859130859,0.0,1.0,1.0,0.000453233718872,PySINDy,1.0,1.0,17.708303983458958,0.4579637624145583,0.5100533962249756
kdv_00051,kdv,0,459,0.0750744159220675,1.3235014568697512,22.049212502596724,3.0618396706907585,2373.5452742800435,9.421893172047364,0.0833611518141758,0.0622290568785202,0.062320865116555,0.0043066004655957,242.14628169930575,0.0275695509702814,0.0,1.0,1.0,0.0003142356872558,1.0,15.092172883461402,2.527805235591202,0.0029823780059814,0.0,1.0,1.0,0.0004386901855468,PySINDy,1.0,0.8,20.847687236253293,0.4642419952905192,0.6003715991973877
kdv_00052,kdv,0,468,0.0788999213919137,1.3913277901215435,23.177407399364977,3.216059676959204,2472.2197979931757,9.860612968013813,0.0844520692760615,0.0651771733930497,0.0638090238173463,0.0045123723939708,245.5528160077319,0.0275695509702814,0.0,1.0,1.0,0.0002658367156982,1.0,16.156620653191254,2.603793982492582,0.0029170513153076,0.0,1.0,1.0,0.00044846534729,PySINDy,1.0,0.6666666666666666,1.0039423409394597,0.5828488114726005,0.6499826908111572
kdv_00053,kdv,0,477,0.0795987395179989,1.40444135739034,23.368074493616305,3.210594105793404,2434.4324398385493,11.390711962716438,0.0864963780619044,0.065534731324202,0.0645492701228486,0.0045506583795776,246.24038409461855,0.0275695509702814,0.0,1.0,1.0,0.0002541542053222,1.0,17.270205965350108,2.6742392608486325,0.0030910968780517,0.0,1.0,1.0,0.0004079341888427,PySINDy,1.0,1.0,17.578593979573753,0.4567706581581711,0.5474514961242676
kdv_00054,kdv,0,486,0.0761093585645954,1.3438395191837589,22.34420713388148,3.0819734851369907,2388.0144556897912,9.421893172047364,0.0854101301417121,0.0633842538512268,0.0637101044630546,0.0043575343539863,242.82547127368136,0.0275695509702814,0.0,1.0,1.0,0.0002179145812988,1.0,16.38642174042932,2.5961142095763465,0.0027270317077636,0.0,1.0,1.0,0.0003271102905273,PySINDy,1.0,0.6666666666666666,1.0041645289122334,0.5465016204075668,0.54311203956604
kdv_00055,kdv,0,495,0.0762295755455306,1.346137511340136,22.36079147080406,3.0796041652665673,2375.8918053445755,9.421893172047364,0.0841963214493157,0.0606315558230947,0.0632647870571599,0.0043605805325962,242.8325477174291,0.0275695509702814,0.0,1.0,1.0,0.0002398490905761,1.0,20.717784057339426,2.6313266512000193,0.002631664276123,0.0,1.0,1.0,0.0003457069396972,PySINDy,1.0,0.6666666666666666,1.0041379546711398,0.5401397325308659,0.5232648849487305
kdv_00056,kdv,9,0,482.3304459807439,1802.6095364337623,11950.655043133063,9663.836178655123,841308.4268091491,112223.84411485292,9.267239796131886,6.41967434475136,8.100993833624681,102.19390069760205,3.209762468803317,1842.3576455070445,0.0,1.0,1.0,0.0002257823944091,1.0,19.295622266131055,132543.41280124156,0.0024209022521972,0.0,1.0,1.0,0.0003638267517089,PySINDy,1.0,0.0,736.3408545844208,2.9199953830044687e-12,0.5126430988311768
