window_id,pde_type,window_x_start,window_t_start,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,PySINDy_f1,PySINDy_e2,PySINDy_residual,PySINDy_runtime,RobustIDENT_f1,RobustIDENT_e2,RobustIDENT_residual,RobustIDENT_runtime,WSINDy_f1,WSINDy_e2,WSINDy_residual,WSINDy_runtime,best_method,oracle_e2
kdv_00016,kdv,0,144,0.05929016213236928,1.0489808329457195,17.542790395899544,2.365630344382517,1853.4666223730026,7.618264869338417,0.08374758538388387,0.05180248270306693,0.0533071229620218,0.0034453719071066793,242.77573525629774,0.020570616576676456,0.0,1.0,1.0,0.00024819374084472656,1.0,14.286549950761914,1.7681138246198511,0.002689361572265625,0.0,1.0,1.0,0.0003631114959716797,PySINDy,1.0
kdv_00017,kdv,0,153,0.061058503849524944,1.0800176742144585,18.04055274267533,2.4472565279996896,1903.3890807516213,7.94492213999547,0.08428175361178594,0.059918633639200934,0.05834044045355137,0.003536236295555094,245.24968764290946,0.020570616576676456,0.0,1.0,1.0,0.00021886825561523438,1.0,14.665587156932821,1.834975288304986,0.0026237964630126953,0.0,1.0,1.0,0.0003604888916015625,PySINDy,1.0
kdv_00018,kdv,0,162,0.05815293447744191,1.0283289547759253,17.144517410613286,2.2945423668449196,1771.634990621514,7.618264869338417,0.08091020071899603,0.054606750496423946,0.0547580658723862,0.003374001898541191,243.97962190349645,0.02000717644996712,0.0,1.0,1.0,0.0002186298370361328,1.0,13.859505718667476,1.8359354823443357,0.002585887908935547,0.0,1.0,1.0,0.0003590583801269531,PySINDy,1.0
kdv_00019,kdv,0,171,0.05732266505487327,1.0132746774521086,16.922484673855813,2.249814449313631,1760.2741783803872,8.5799757384666,0.078581329375926,0.055107653741724306,0.05334874305811104,0.0033302505171719926,242.05084847574577,0.019955351988355685,0.0,1.0,1.0,0.00021696090698242188,1.0,13.032209204355379,1.7196214164590418,0.002618074417114258,0.0,1.0,1.0,0.0004036426544189453,PySINDy,1.0
kdv_00020,kdv,0,180,0.05735736942616332,1.012938323613989,16.921538574431548,2.242344925399265,1750.3672018091468,6.740364825109282,0.0786362651831223,0.05396905794006992,0.052872730836137305,0.0033328133803475217,241.79496863355996,0.019955351988355685,0.0,1.0,1.0,0.0002186298370361328,1.0,13.72300170859422,1.7233495181785086,0.0025510787963867188,0.0,1.0,1.0,0.00041294097900390625,PySINDy,1.0
kdv_00021,kdv,0,189,0.05904563779602276,1.0433347268826871,17.416996548547875,2.327723255500481,1821.5817746014743,8.241595423569379,0.08039679576248576,0.055508889247417925,0.05573689681340644,0.0034203695172199708,244.24624004463038,0.019955351988355685,0.0,1.0,1.0,0.0002713203430175781,1.0,13.419195111321137,1.7660638631216943,0.002625703811645508,0.0,1.0,1.0,0.0003733634948730469,PySINDy,1.0
kdv_00022,kdv,0,198,0.06098675891395243,1.078065643579699,17.994621315033736,2.4095492405234413,1835.529046852063,10.596977912905103,0.07855134573026197,0.06060212937233349,0.05823839147611278,0.003527609747134173,241.6756765826944,0.024572605896724678,0.0,1.0,1.0,0.00023746490478515625,1.0,17.37534784450804,1.869494379570055,0.0025768280029296875,0.0,1.0,1.0,0.0003674030303955078,PySINDy,1.0
kdv_00023,kdv,0,207,0.06199289963776273,1.0947348840567237,18.286339256735726,2.448442946687859,1904.336034822194,8.970481594146804,0.0797350995497338,0.054778259194562105,0.054983667998038235,0.0035851593922084702,240.9004183060422,0.024572605896724678,0.0,1.0,1.0,0.0002357959747314453,1.0,14.199427157246038,1.8628418333141792,0.002550363540649414,0.0,1.0,1.0,0.00039458274841308594,PySINDy,1.0
kdv_00024,kdv,0,216,0.061332395739289496,1.0838630816751738,18.08789647924391,2.4062048506754787,1860.854091700766,8.970481594146804,0.07897792500694467,0.059982403261189504,0.05634139982817724,0.0035478264868634693,240.2494899177786,0.024572605896724678,0.0,1.0,1.0,0.00032830238342285156,1.0,13.992211167958722,1.8628285198892045,0.002622365951538086,0.0,1.0,1.0,0.00035119056701660156,PySINDy,1.0
kdv_00025,kdv,0,225,0.06540403411684274,1.1557177984093474,19.31172763352695,2.6029795373045768,2007.2150762586632,8.970481594146804,0.08046915643100241,0.05930584396404331,0.05610110940501927,0.0037690889009978083,241.8580667124779,0.025506842379714623,0.0,1.0,1.0,0.00021982192993164062,1.0,15.323036032996965,1.993264529836717,0.002661466598510742,0.0,1.0,1.0,0.0004076957702636719,PySINDy,1.0
kdv_00026,kdv,0,234,0.06848033454220369,1.209701267243017,20.180291433690584,2.736944488907421,2078.1949699941947,11.25918192667086,0.08126732925041912,0.05911352951074848,0.058033982361699564,0.003932664238028606,242.75193797581565,0.025506842379714623,0.0,1.0,1.0,0.00023937225341796875,1.0,18.31087322884574,2.125699256456435,0.0025815963745117188,0.0,1.0,1.0,0.0003952980041503906,PySINDy,1.0
kdv_00027,kdv,0,243,0.06800817524714944,1.201459403074815,20.020120387604326,2.7195774275008793,2110.7243582427545,8.970481594146804,0.08122575226064799,0.053963246925988244,0.05471259410374277,0.0039028222693843744,242.03885128285506,0.025506842379714623,0.0,1.0,1.0,0.00026154518127441406,1.0,14.924080968654373,2.1335147204733342,0.0026214122772216797,0.0,1.0,1.0,0.0003724098205566406,PySINDy,1.0
kdv_00028,kdv,0,252,0.06773318720768025,1.1959858181180063,19.9192172631744,2.685847558422551,2065.8179630144728,8.970481594146804,0.0807933880159345,0.055294320944453274,0.05499269533789716,0.0038874802407535655,242.43966088751273,0.025506842379714623,0.0,1.0,1.0,0.00023674964904785156,1.0,14.409792320038807,2.132466158316447,0.002544403076171875,0.0,1.0,1.0,0.00036907196044921875,PySINDy,1.0
kdv_00029,kdv,0,261,0.07317086408669769,1.2948049552384064,21.614518352426504,2.9504016042125154,2238.5912773621553,9.730092891177264,0.08224527286878822,0.05959351376398851,0.057686104587232216,0.004196812599144065,243.13864287194906,0.026527872324629803,0.0,1.0,1.0,0.00023603439331054688,1.0,14.89211886916383,2.2168705231487023,0.0025246143341064453,0.0,1.0,1.0,0.0003688335418701172,PySINDy,1.0
kdv_00030,kdv,0,270,0.07220578750604104,1.277128301360721,21.305056722467707,2.910739631812792,2244.6180430392355,9.730092891177264,0.08108696423391146,0.05398325906898523,0.05537526370201665,0.004142290939669618,244.02800805326555,0.026527872324629803,0.0,1.0,1.0,0.00023603439331054688,1.0,15.014171650311562,2.2014655770578444,0.0025854110717773438,0.0,1.0,1.0,0.0003685951232910156,PySINDy,1.0
kdv_00031,kdv,0,279,0.07262798139484518,1.2847474350647274,21.435727556821004,2.947610155506994,2282.3764205928946,9.730092891177264,0.08262683648627477,0.05763617559518981,0.05920715091148734,0.004162737250699005,245.1769448050717,0.026527872324629803,0.0,1.0,1.0,0.00022411346435546875,1.0,15.414681502242946,2.258626283045922,0.0026154518127441406,0.0,1.0,1.0,0.00039839744567871094,PySINDy,1.0
kdv_00032,kdv,0,288,0.07414311028295856,1.312098707771113,21.907754126380382,2.9775580513458713,2277.183464149774,9.730092891177264,0.08301454049808935,0.0588982343742143,0.05938161485395801,0.004251920069490866,247.2189100992041,0.026527872324629803,0.0,1.0,1.0,0.00023674964904785156,1.0,16.094155557455064,2.3244724505113386,0.002695798873901367,0.0,1.0,1.0,0.0003552436828613281,PySINDy,1.0
kdv_00033,kdv,0,297,0.07613013914899111,1.3463793291863593,22.512041589745092,3.093462787644171,2338.0933341727396,10.577680116348347,0.08575755586982385,0.06943633509855478,0.06547466576812816,0.004367136400192015,246.58244725594636,0.026527872324629803,0.0,1.0,1.0,0.00022077560424804688,1.0,13.208215686018999,2.3691281542231377,0.0025408267974853516,0.0,1.0,1.0,0.00044989585876464844,PySINDy,1.0
kdv_00034,kdv,0,306,0.07279216868383806,1.2891756495611884,21.51829237636922,2.949087922661883,2290.2775661183673,9.730092891177264,0.08349091648180451,0.05706316016891454,0.05841752408538203,0.004179581449388339,243.4922709953347,0.026527872324629803,0.0,1.0,1.0,0.00024890899658203125,1.0,15.07769405639839,2.2917249719873083,0.002719402313232422,0.0,1.0,1.0,0.00037097930908203125,PySINDy,1.0
kdv_00035,kdv,0,315,0.0768556361842668,1.3597761977332632,22.70061409976247,3.1312654820005035,2384.426433246426,9.730092891177264,0.08541942344752511,0.06571245395794989,0.06455941981413238,0.004399799451039372,246.2437607698739,0.026527872324629803,0.0,1.0,1.0,0.0002715587615966797,1.0,17.399451642018086,2.4091634580957004,0.0025823116302490234,0.0,1.0,1.0,0.00036072731018066406,PySINDy,1.0
kdv_00036,kdv,0,324,0.07614544980751728,1.3466842272978479,22.464011544480584,3.058960812821025,2332.5716208335793,9.730092891177264,0.08456257956264542,0.05725716153700809,0.06135080577694334,0.004363794073147931,246.14961815737092,0.026527872324629803,0.0,1.0,1.0,0.00022745132446289062,1.0,15.390985529687939,2.3692610267186134,0.0026319026947021484,0.0,1.0,1.0,0.0003914833068847656,PySINDy,1.0
kdv_00037,kdv,0,333,0.07455097307366135,1.3197335333805698,22.017984771662345,3.0376037643651106,2333.0753948809956,9.730092891177264,0.08106059478795026,0.062319714040774826,0.06250598024272502,0.004276523839536879,244.83818657471883,0.026527872324629803,0.0,1.0,1.0,0.0002434253692626953,1.0,14.433118426249063,2.3795781377805327,0.002562284469604492,0.0,1.0,1.0,0.00035643577575683594,PySINDy,1.0
kdv_00038,kdv,0,342,0.07404490136265063,1.3104458361464224,21.877950314658648,2.991444187218715,2314.2161442033375,9.730092891177264,0.08059831764895918,0.05603345093463434,0.057604314284755674,0.0042526399947514035,245.21386344720887,0.026527872324629803,0.0,1.0,1.0,0.00021791458129882812,1.0,15.097632455156754,2.281610429264543,0.002571582794189453,0.0,1.0,1.0,0.00035881996154785156,PySINDy,1.0
kdv_00039,kdv,0,351,0.07949009468476571,1.407389288493919,23.502258669831605,3.2423673183969184,2457.67799977088,9.935413641105697,0.08218372053476329,0.06170794863032679,0.06272696964964179,0.004551199790958119,247.204747870415,0.02974586104771333,0.0,1.0,1.0,0.0002460479736328125,1.0,16.074005496744626,2.4751039659534677,0.0026960372924804688,0.0,1.0,1.0,0.0004119873046875,PySINDy,1.0
kdv_00040,kdv,0,360,0.07528067568613223,1.3306407833188865,22.18634481822117,3.034979201614907,2333.4365269938803,9.420624769458021,0.08266272649871803,0.05666814882156584,0.05881367811120126,0.004315735794917512,246.64611149217555,0.02974586104771333,0.0,1.0,1.0,0.0002593994140625,1.0,15.041069460098276,2.3717683584026004,0.002633333206176758,0.0,1.0,1.0,0.0004057884216308594,PySINDy,1.0
kdv_00041,kdv,0,369,0.07392966375940896,1.306614304496558,21.796412376687282,3.0112756368852622,2324.3463979165313,9.420624769458021,0.08142013171339468,0.06182739400186044,0.06139371223026518,0.004242561295413915,243.63011660536668,0.02974586104771333,0.0,1.0,1.0,0.00021886825561523438,1.0,15.439113465530234,2.450880102542627,0.0025582313537597656,0.0,1.0,1.0,0.0003771781921386719,PySINDy,1.0
kdv_00042,kdv,0,378,0.07657074217898764,1.351829857202402,22.571547165511,3.0968447895541513,2359.476982535209,9.420624769458021,0.08171582297903683,0.06230034835742469,0.0625224224731074,0.0043917933921200575,245.5215744870606,0.02974586104771333,0.0,1.0,1.0,0.00021791458129882812,1.0,15.982658947282351,2.4710717719804762,0.0025489330291748047,0.0,1.0,1.0,0.0003936290740966797,PySINDy,1.0
kdv_00043,kdv,0,387,0.07902467342160997,1.395208217024438,23.323287260817597,3.2377688369292548,2459.650479589462,9.531100209287615,0.08189719743680765,0.06541685520903678,0.06451085774238098,0.0045334235502120564,245.62630268488542,0.02974586104771333,0.0,1.0,1.0,0.00021886825561523438,1.0,15.446596512531299,2.536069376133144,0.0025413036346435547,0.0,1.0,1.0,0.0003635883331298828,PySINDy,1.0
kdv_00044,kdv,0,396,0.07425202047607227,1.3103440511698983,21.88765804539973,3.0155740935004407,2345.881489750586,9.420624769458021,0.08182279379380178,0.05843568578019342,0.06025974897016742,0.004269276945306329,242.59390815156746,0.02974586104771333,0.0,1.0,1.0,0.00021839141845703125,1.0,15.045517714118494,2.3766313978670484,0.0025637149810791016,0.0,1.0,1.0,0.00036454200744628906,PySINDy,1.0
kdv_00045,kdv,0,405,0.07597335604615356,1.3390966780742644,22.371945138250645,3.092598258716297,2364.0029568683494,9.420624769458021,0.08474525885908474,0.06721093005581276,0.06607440843782114,0.004363064602891871,243.8626472979263,0.02974586104771333,0.0,1.0,1.0,0.00021791458129882812,1.0,19.618493339471094,2.52919439984149,0.002627849578857422,0.0,1.0,1.0,0.0003762245178222656,PySINDy,1.0
kdv_00046,kdv,0,414,0.07799839098971137,1.3764722679623762,22.972547143070532,3.1476438154329553,2390.3136204633574,9.7133643955749,0.08452258350049727,0.06420312367965593,0.06638063994320564,0.004476706887526764,245.48717172408806,0.02974586104771333,0.0,1.0,1.0,0.00022149085998535156,1.0,14.808438322867982,2.486305130765186,0.0024726390838623047,0.0,1.0,1.0,0.00037407875061035156,PySINDy,1.0
kdv_00047,kdv,0,423,0.0768322216875186,1.3550845125228,22.62390204291268,3.147551345610692,2422.1778984410034,10.430370216818119,0.0843033541019465,0.06466001012306692,0.06588584030139656,0.00440893819815574,245.88509154026195,0.02974586104771333,0.0,1.0,1.0,0.0002384185791015625,1.0,15.46984393722319,2.512361663994717,0.0026640892028808594,0.0,1.0,1.0,0.0003554821014404297,PySINDy,1.0
kdv_00048,kdv,0,432,0.07563532340596262,1.3333311605590374,22.253475036474075,3.075105938652193,2390.4051412762797,9.421893172047364,0.08498763738500345,0.05929984791280043,0.06232546662175074,0.004341140378383751,243.97460501924826,0.02974586104771333,0.0,1.0,1.0,0.00023865699768066406,1.0,15.166860627771914,2.436421312443641,0.0025594234466552734,0.0,1.0,1.0,0.0003249645233154297,PySINDy,1.0
kdv_00049,kdv,0,441,0.07905846605580238,1.3946478361382944,23.195604302079357,3.190805587727107,2413.5527913355018,11.884560839052083,0.08618230803297565,0.06526478438181728,0.06701471685690964,0.004519451424643117,246.0171674321944,0.02974586104771333,0.0,1.0,1.0,0.0003399848937988281,1.0,17.871776527032278,2.63543339710302,0.004159212112426758,0.0,1.0,1.0,0.0004830360412597656,PySINDy,1.0
kdv_00050,kdv,0,450,0.07717610820772872,1.3605351564797241,22.65514138416289,3.123633111746498,2389.565790051922,9.421893172047364,0.08483328162529348,0.06442833733971845,0.06373644843185676,0.004420692381951878,245.80640855832206,0.0275695509702814,0.0,1.0,1.0,0.0002472400665283203,1.0,14.278053659683282,2.5815253511076897,0.0029811859130859375,0.0,1.0,1.0,0.0004532337188720703,PySINDy,1.0
kdv_00051,kdv,0,459,0.07507441592206754,1.3235014568697512,22.049212502596724,3.0618396706907585,2373.5452742800435,9.421893172047364,0.08336115181417586,0.062229056878520275,0.062320865116555005,0.0043066004655957675,242.14628169930575,0.0275695509702814,0.0,1.0,1.0,0.0003142356872558594,1.0,15.092172883461402,2.527805235591202,0.0029823780059814453,0.0,1.0,1.0,0.000438690185546875,PySINDy,1.0
kdv_00052,kdv,0,468,0.0788999213919137,1.3913277901215435,23.177407399364977,3.2160596769592042,2472.2197979931757,9.860612968013811,0.0844520692760615,0.06517717339304978,0.0638090238173463,0.004512372393970897,245.5528160077319,0.0275695509702814,0.0,1.0,1.0,0.0002658367156982422,1.0,16.156620653191254,2.603793982492582,0.002917051315307617,0.0,1.0,1.0,0.00044846534729003906,PySINDy,1.0
kdv_00053,kdv,0,477,0.07959873951799898,1.40444135739034,23.368074493616305,3.2105941057934038,2434.4324398385493,11.390711962716438,0.0864963780619044,0.06553473132420201,0.06454927012284868,0.0045506583795776444,246.24038409461855,0.0275695509702814,0.0,1.0,1.0,0.0002541542053222656,1.0,17.270205965350108,2.6742392608486325,0.003091096878051758,0.0,1.0,1.0,0.00040793418884277344,PySINDy,1.0
kdv_00054,kdv,0,486,0.07610935856459541,1.3438395191837589,22.34420713388148,3.0819734851369907,2388.0144556897912,9.421893172047364,0.08541013014171217,0.06338425385122684,0.06371010446305464,0.004357534353986368,242.82547127368136,0.0275695509702814,0.0,1.0,1.0,0.00021791458129882812,1.0,16.38642174042932,2.5961142095763465,0.002727031707763672,0.0,1.0,1.0,0.00032711029052734375,PySINDy,1.0
kdv_00055,kdv,0,495,0.0762295755455306,1.346137511340136,22.36079147080406,3.0796041652665673,2375.8918053445755,9.421893172047364,0.08419632144931576,0.06063155582309471,0.06326478705715995,0.0043605805325962884,242.83254771742907,0.0275695509702814,0.0,1.0,1.0,0.00023984909057617188,1.0,20.717784057339422,2.6313266512000193,0.002631664276123047,0.0,1.0,1.0,0.0003457069396972656,PySINDy,1.0
kdv_00056,kdv,9,0,482.3304459807439,1802.6095364337625,11950.655043133063,9663.836178655125,841308.4268091491,112223.84411485291,9.267239796131886,6.41967434475136,8.100993833624681,102.19390069760205,3.209762468803317,1842.3576455070445,0.0,1.0,1.0,0.0002257823944091797,1.0,19.295622266131055,132543.41280124156,0.0024209022521972656,0.0,1.0,1.0,0.0003638267517089844,PySINDy,1.0
kdv_00057,kdv,9,9,237.81543502401172,1077.1006089485443,5582.165240512619,4895.675115465457,495001.7135442012,104000.69635975604,8.368563075002628,5.9486202632545115,7.332988410199505,37.89503707031586,4.083438832751655,998.7860033000208,0.0,1.0,1.0,0.0002493858337402344,1.0,44.5060920918532,11526.427744219314,0.002716064453125,0.0,1.0,1.0,0.00040435791015625,PySINDy,1.0
kdv_00058,kdv,9,18,74.52246922418998,385.6675944366619,2047.4461120043704,1566.433842412049,192627.93288767344,42192.51318656916,7.1280063457529765,4.852649579511363,6.138075863305662,10.684566649591163,4.580086080723155,315.6697482605171,0.0,1.0,1.0,0.00021314620971679688,1.0,64.46510706655447,1405.3068480517156,0.0025496482849121094,0.0,1.0,1.0,0.0003566741943359375,PySINDy,1.0
kdv_00059,kdv,9,27,19.52238377909608,104.69409386139442,562.7030377781921,413.0733921570264,53676.54682391639,11740.949052294183,5.768245531605797,3.5488885684848097,4.794226296694504,2.719947620457887,4.939892174184679,82.77933519671141,0.0,1.0,1.0,0.00022935867309570312,1.0,67.50009375278968,126.02363715873817,0.002551555633544922,0.0,1.0,1.0,0.0003986358642578125,PySINDy,1.0
kdv_00060,kdv,9,36,4.867355384621575,26.364989215519376,143.87856423547026,103.14813497200659,13743.360376845993,2960.9138926586843,4.382682152488592,2.2444742960925583,3.426770044373606,0.6731003595163328,6.057042613304987,20.64103823786215,0.0,1.0,1.0,0.0002319812774658203,1.0,60.745235389296674,16.702988599054667,0.00258636474609375,0.0,1.0,1.0,0.0003561973571777344,PySINDy,1.0
kdv_00061,kdv,9,45,1.201490140190052,6.634702252161079,40.912366771619816,25.572364690589804,4016.940169922153,734.0927769555856,3.017457021281227,1.1253826305730028,2.1199110120294793,0.16548677038566378,10.326642877649853,5.095701700799057,0.0,1.0,1.0,0.00023031234741210938,1.0,20.762099174939735,6.0368161923657,0.0025544166564941406,0.0,1.0,1.0,0.00035834312438964844,PySINDy,1.0
kdv_00062,kdv,9,54,0.303497817307439,2.027539077221347,22.21010633333461,6.840137042707806,2325.2354589812226,179.96125898936933,1.7524913115098373,0.41766812847795226,1.0301743922134834,0.0408417841944626,27.44418450309648,1.2614650969442778,0.0,1.0,1.0,0.00022268295288085938,1.0,38.51246495876659,2.6925318507241918,0.002564668655395508,0.0,1.0,1.0,0.0003581047058105469,PySINDy,1.0
kdv_00063,kdv,9,63,0.10177326157523832,1.3296439742041863,21.37965361839901,3.2762262251342125,2234.0695880131025,44.48552668038247,0.7727505446237382,0.1414379775716517,0.3709387854826882,0.010833746708222758,96.18063098370654,0.3136490791750407,0.0,1.0,1.0,0.00022363662719726562,1.0,43.463231222212926,2.132943244376217,0.002533435821533203,0.0,1.0,1.0,0.00039696693420410156,PySINDy,1.0
kdv_00064,kdv,9,72,0.07393786043716072,1.2756152706836503,21.277826259067933,2.9380771532310104,2247.98074423379,12.041334109962914,0.26576030169378917,0.06859390152916281,0.12450044389601367,0.004835811479564057,211.02558651289064,0.08157214960388273,0.0,1.0,1.0,0.0002243518829345703,1.0,35.35452747435928,2.024636541817034,0.0027151107788085938,0.0,1.0,1.0,0.00046515464782714844,PySINDy,1.0
kdv_00065,kdv,9,81,0.06821747649774702,1.2047855734809034,20.10241641058724,2.774674344837562,2148.8111920105166,8.265235073836266,0.11429411973516625,0.05163867660467184,0.06356134521903664,0.003980208997594812,239.00085199654345,0.031730048637066376,0.0,1.0,1.0,0.00021386146545410156,1.0,16.05826468248416,2.021308559212936,0.0026977062225341797,0.0,1.0,1.0,0.0003654956817626953,PySINDy,1.0
kdv_00066,kdv,9,90,0.0684937364520863,1.211526402016271,20.201733670189707,2.7493618005937535,2126.3563367307797,8.265235073836266,0.08863773150224567,0.054385222710407896,0.05586016780684732,0.003947147284081493,244.08329239327986,0.02312162413013766,0.0,1.0,1.0,0.00021409988403320312,1.0,15.711893782286108,1.9716160910229918,0.002570629119873047,0.0,1.0,1.0,0.0003905296325683594,PySINDy,1.0
